cluster,pair_rank,pair_id,role,retention,outcome,cid,mentee_dist,emb_cosine_sim,question_text,reply_text,question_words,reply_words,mentee_name,mentor_name
1,0,c1_p0,A,high,1,23553,0.151,0.5197,"Hi Justiyaya, I mainly joined to make some edits to the Wikipedia page about the site I own, Artchive: [LINK]
What is the process? Can I claim ""ownership"" or something like that?
I will make appropriate edits to bring the article up to date, as there have been many changes to the site.
Thanks!","@ Generally a bad idea to do so. You could not claim ownership of an article nor could you control what it says. You should not edit the page directly and should only suggest changes on [WIKILINK], adding . You should declare the conflict of interest on your talkpage with and review the [POLICY] policy. Lastly, you might want to change your username. Usernames that are names of organizations are not allowed, something like at The artchive would be, you can create a new account or change it by following [POLICY].",53,90,The-artchive,Justiyaya
1,0,c1_p0,B,low,0,17781,0.151,0.5197,"Hello, I'm trying to edit a wikipedia page on behalf of my employer. My changes keep getting rejected even though I am citing and linking to legitimate sources. What can I do to get these edits approved? Thanks","Go to the Talk page of the article, list the changes you would like there (with the sources) and ask another editor to put them in",38,26,Nicco51027,Lajmmoore
1,1,c1_p1,A,high,1,7003,0.7903,0.5777,"I would like to edit the NSMV Wikipedia page ([LINK] The page does not contain the complete story surrounding the NSMV, has factual errors, and is out of date. My question is - how substantially can an existing page be edited? What happens if a page undergoes substantial changes/edits? Thanks for the help/advice!","IWasInTheRoom It is usually best to break up large edits into multiple smaller ones. This makes it less likely that there is an [HELP_PAGE] and can be easier to actually implement the edits. Also, remember that all information added to an article has to be sourced from a [POLICY]. If you're ever unsure about something in the page, you can always ask about it on the talk page. If you have any other questions, you can ask me here or ask over at the [POLICY].",53,84,IWasInTheRoom,Cyberdog958
1,1,c1_p1,B,low,0,30173,0.7903,0.5777,There is an article about a relative of mine on wiki. Am i allowed to edit it? it is quite out of date,"You are allowed to edit it, however it is discouraged. There is a lot of guidelines on it that I can’t explain fully here, so I’d recommend reading [POLICY]",23,29,Rakovsubin,Lordseriouspig
1,2,c1_p2,A,high,1,628,0.973,0.4244,"Hi Commander
I see lots of help around here, but most of it is way over my head at this point. (I looked up ""Dab"", disambiguation page, right?)
I'm undereducated but over-curious; I meander broadly in the Wiki-wilds. Errors niggle me, so I have newly registered and am assigned you as my mentor. Glory be! I have the impression you're a biological entity, not a chat bot?
I just wanted to say Hello- I will try not to be a pest.
On my user page I see that any edits will appear, but I am wondering about Talk Topics added? Today on article East Florida (the British colony of short existence) I noted an erroneous link to be undo-ed. Undid? Undone? and added the topic.
I have perused a few talk pages, and I worry that if I edit something, some bot will come along and undo me.
Cooperatively yours, Sally Widdershins","Hi ! Yes I am human :-)
I think fixing that [WIKILINK] link in [WIKILINK] could be a great first edit for you to make. There is a culture of fix it yourself around here. From the article's [WIKILINK] section, click [edit], then select Tobler's blue link. From there, you can either Edit the link to something like John Tobler (author), or if you think the author is highly unlikely to require a Wikipedia article, remove the link. This is an application of [POLICY].
That method is the VisualEditor. Alternatively you could click [edit source] and change the wikimarkup to [WIKILINK]. Either way it will look like [WIKILINK]; a red link ready for someone to create a new article. I think my explanation is as clear as mud but the documentation at [HELP_PAGE] doesn't seem much better. Just ask me if needed.
You can't break anything on Wikipedia and should not live in fear of bots. An amusing story is that when the first anti-vandalism bot was introduced back in about 2009 it reverted (essentially undid-ited) Wikipedia co-founder [WIKILINK] three times for a perfectly good edit. He was confused :-P. I see below you have figured out that any contributions you make, including to articles or talk pages, will be recorded in your user contributions.",150,212,Sally Widdershins,Commander Keane
1,2,c1_p2,B,low,0,4625,0.973,0.4244,"Hi I am actually just starting out, and I am helping out as a volunteer to edit someone's profile. I did however made a mistake in creating an initial account that matches her actual person (IreneNgAuthor). My thought process was actually to create it on-behalf for her and proceed to update the Wikipedia page and when the process is completed, handover the account to herself for ownership.
After reading her Wikipedia draft, I understand her intent (shifting her focus as an ex-politician to her current active role as a writer) and I started to (carelessly, using ChatGPT and her reference links which may have outdated) I have wasted the people's time reviewing information that has not been carefully vetted. For this I do feel ashamed and sorry for that.
Hence I started as a new account, that should matches the account policy. I too learned from the comments so far at [LINK] that it is not so much of what Ms Irene's objective but rather she is more well known as a politician in PAP for Singapore.
Hence I will like to ask for your advise how can I proceed to continue this update and also what should I do with the account IreneNgAuthor ?",":Dancris7 Accounts cannot be shared and, as you learned, accounts created by someone else in the name of another person will quickly be blocked. Accounts cannot be deleted, so you can simply abandon the other account. For the new account, since you are editing on behalf of Ms. Ng, you must declare a conflict of interest per [POLICY]. The requested move (retitling of the article) has been denied, per the Talk page discussion: [WIKILINK]. Going forward, once you have declared your conflict of interest, you should not edit the article but instead propose changes on the article's Talk page. You should disclose your conflict of interest on the article's Talk page, as well as on your new account user page, so that the other volunteers are aware of the conflict as they review your proposed changes. Also, you know now that using an LLM like ChatGPT to edit Wikipedia is very highly discouraged.",204,152,Dancris7,Glane23
1,3,c1_p3,A,high,1,37306,1.3523,1.0,"Hi Estar8806, it is very good to have you as a mentor. My question is that what if I make an edit on any article and somebody reverts it saying I am wrong or something, then I edit back again to what I did before and the same person reverts it. This is a part Wikipedia War, how do you stop this where everybody agrees to one person's way of the article written.","Hi @, That’s a great question and I’m so glad you asked. The best way to resolve content disputes before turning into to a complete [POLICY] is to discuss it with the other editor on their talk page. If there’s more than one other editor involved, try the article talk page. If you do start a discussion on the article talk page, you can ping the other editors using the “@“ symbol (ex. “@” is how someone would ping me). I hope this helps!",72,84,BlackWizard9000,Estar8806
1,3,c1_p3,B,low,0,18572,1.3523,1.0,"Hi Estar8806, it is very good to have you as a mentor. My question is that what if I make an edit on any article and somebody reverts it saying I am wrong or something, then I edit back again to what I did before and the same person reverts it. This is a part Wikipedia War, how do you stop this where everybody agrees to one person's way of the article written.","Hi @, That’s a great question and I’m so glad you asked. The best way to resolve content disputes before turning into to a complete [POLICY] is to discuss it with the other editor on their talk page. If there’s more than one other editor involved, try the article talk page. If you do start a discussion on the article talk page, you can ping the other editors using the “@“ symbol (ex. “@” is how someone would ping me). I hope this helps!",72,84,RushingGold,Estar8806
1,4,c1_p4,A,high,1,30046,1.5195,0.5341,"Hi LunaEclipse! While browsing Wikipedia I found a biographical article I thought was largely written by the subject. It seems the account they use has also inserted themselves into other pages as well (ex. notable alumni), although all the edits made are regarding themselves. Is this something I should report or edit?",", yes. The [POLICY] is the right venue. If the editor hasn't been active in a while, it would be best to try rewriting the promotional parts of the article. — (she/they/all [WIKILINK] • • )",51,29,RubberDuckiesRAwesome,LunaEclipse
1,4,c1_p4,B,low,0,32530,1.5195,0.5341,"Hi, I created an account just now as I realised my IP address is being used to vandalise random and varied Wikipedia pages (most of which I’ve never visited before) and that my address has been repeatedly blocked from editing despite never having edited anything before. If you have any advice for what I should do about this I would really appreciate it! If not, no worries!","Hi @. Sometimes you will be on a shared IP used by someone who has vandalized Wikipedia. Since you have been able to edit from this account, you should probably be able to edit from it for the foreseeable future, though it is unlikely that your IP address itself will be unblocked. This is done in order to prevent abuse from the people who may be vandalizing from it. If you have any other questions about editing here, please do ask!",67,81,Hdeg10,Fathoms Below
2,0,c2_p0,A,high,1,6880,0.6042,0.5113,"Hi, I am I enjoy webcomics, and can I ask, is it approprate for my first edit to be on a talk page?","I enjoy webcomics Hello, and welcome to Wikipedia. Yes, edits to talk pages fosters consensus and cooperation with other editors interested in the same page.",20,22,I enjoy webcomics,Cyberdog958
2,0,c2_p0,B,low,0,22758,0.6042,0.5113,"hey, I want to ask you, Is there not a threat of people editing something and posting something that has no basis ?","It does happen, but is thankfullly relativly rare. Is there a specific case you were looking at, @?",22,18,TheAwalTheAkhirTheKnowerTheUnkown,NightWolf1223
2,1,c2_p1,A,high,1,8314,0.9063,0.511,If i edit something and the information is wrong do i get in trouble?,"If it's unintentional, no, though your edit may be reverted. If you deliberately vandalize or add false information to Wikipedia, you will be warned, and eventually banned. —",14,27,29zervg,Ganesha811
2,1,c2_p1,B,low,0,3165,0.9063,0.511,hey man what are the basic rules of making a edit,"Exvinati Hello, you can find a good summary here: [POLICY].",11,9,Exvinati,Shellwood
2,2,c2_p2,A,high,1,30798,0.911,0.3355,what happens if I accidentally get information wrong?,That's okay! You can always change your edits or another editor could revert the incorrect information. [POLICY]!,8,17,Ceawlin of Wessex,GoldRomean
2,2,c2_p2,B,low,0,6129,0.911,0.3355,"Hi Dr vulpes,
I hope this message finds you well
Can you please advise on how exactly my contribution should be when editing articles
Thanks","You have the wrong page to contact Dr vulpes. Read [POLICY]. Cheers, :",25,12,Dubai & Beyond,Pbsouthwood
2,3,c2_p3,A,high,1,3929,1.0396,0.3806,"I know you're busy - but my question is 'WHEN' to edit.
Should I always discuss changed in talk first? Should I run them past you first?","Hi there! I'm not your mentor, but I want to give my two cents. There's never, really, a bad time to edit. It can be a little daunting when you're new, but if you spot something you think could be fixed or revised, don't hesitate to [POLICY]! There's really no harm in making mistakes. You don't necessarily have to say anything on a talk page unless something is particularly controversial or if it's a bigger change you're afraid to make yourself quite yet. It's more of a notice board, really. I hope that makes sense? Talk pages are hard to explain. You can look at [POLICY] for more info on talk pages. Good luck out there and rock on!
Hi SoThatsCool and welcome to Wikipedia! ArkadenBoden is right. No bad time to edit; it's always a good time to edit. You don't need to run things by me. You don't have to ask for permission on a talkpage (with some exceptions as certain articles have a level of protection and that will be clearer stated once you try to edit that type of article). To help get you started, I left a with additional info for new editors.",27,197,SoThatsCool,Rosiestep
2,3,c2_p3,B,low,0,31600,1.0396,0.3806,Hello SunloungerFrog! Just started looking into becoming an editor today. How well should I know the policies and guidelines before I get started editing? I became an editor because I want to do independent research on some topics in chemistry and I thought this would be a good way to exercise my research muscles. I believe I know enough chemistry to pursue this seriously (I am about to graduate with my bachelor's in chemistry). I'm excited to see where this leads! Looking forward to receiving your help.,"Hi @. You certainly don't need to know the policies and guidelines, but I'd suggest looking through the links I have put on your talk page before you get started in earnest. One of the key things is making sure that information you add is properly sourced so that it is [POLICY], so I'd suggest you pay close attention to that. Cheers,",86,62,CannedCantrips,SunloungerFrog
2,4,c2_p4,A,high,1,4562,1.2453,0.5103,"Hi! I am new to editing, and was filling in some missing citations through citation hunt. I marked those edits as ""minor,"" but I'm now realizing that is not the correct practice for the addition of new citations. Is there a way to change the designation after the fact?","Atx2dmv No, but it is probably no harm - no foul now that you have a better understand of what is a minor edit vs. every other kind of edit.",49,29,Atx2dmv,Glane23
2,4,c2_p4,B,low,0,19461,1.2453,0.5103,"Hi, I tried some basic copy editing for a first attempt. I came across this article where the book titles were in bold and there was inconsistent formatting. I wondered if it was okay to change to italics, or if there's a reason for things being in bold with different types of parenthesis?","Hi @, text formatting on Wikipedia is specified in the [POLICY] guideline. On Wikipedia, the use of boldface is [POLICY]; the only common use of boldface is for the first appearance of the article title in the lead section. Italics are the preferred markup for emphasis (and only if necessary), titles of major works of art (books, films, etc.) and some other uses specified in the [POLICY] section of the aforementioned guideline. In this case it's probably appropriate to change the boldface to italics or remove formatting entirely if not required by guidelines.",53,93,OwlyLady,Liu1126
3,0,c3_p0,A,high,1,1457,0.7552,0.4302,"HI lffy
hope to find you fine.
I am fluent in Persian and Arabic at the same time.
Along with the English pages, can I easily edit and correct the Persian pages if I see something wrong? Is there a problem with my user account in terms of the rules?","Welcome! Yes, with your account, you can fix mistakes you find on almost any page in not only the English Wikipedia, but also in the [WIKILINK] and the [WIKILINK].",50,29,Faridmoghadam,Iffy
3,0,c3_p0,B,low,0,4034,0.7552,0.4302,"Hello Mx. Granger,
I had a few questions on what qualifies as a good article topics. I am an English and German speaking Wikipedia user living in Austria with an interest in geography. I have noticed there are many geographic features in my area that have articles on German Wikipedia, but are not present on English Wikipedia. For example there is a mountain in my city that has this article on de.wikipedia.org ([LINK] but no existing article exists on english wikipedia. The most mention Pfenningberg has in English Wikipedia is one bullet in the article for Linz.
Thank you in advance and apologies for the long message,
Glad Cow","Hi , thanks for the message! The basic guideline to determine what merits an article is the [POLICY] guideline. For geographic features there is also some guidance at [POLICY].
In general there are a lot of topics that are notable and have Wikipedia articles in other languages but still don't have articles in English, simply because no one has bothered to write one in English. In those cases, it's great if you can start an English-language article, either writing it from scratch based on reliable sources or translating from another language like German. I've done this kind of thing myself for geographical features like [WIKILINK], [WIKILINK], and [WIKILINK], which had articles in Chinese but not in English until I started them.
If you translate from a Wikipedia article in another language, make sure to provide attribution. A good practice is to mention it in your [POLICY] (""Translating from [WIKILINK]"") and to use the template [TEMPLATE_REF] on the new article's talk page.
:Please let me know if any of that was unclear or if you have any other questions. — ( · )",105,176,Glad Cow,Mx. Granger
3,1,c3_p1,A,high,1,37990,1.0701,0.4901,"I was thinking of making certain niche articles available in more languages (I speak several). Do I have to indicate new sources or can I reuse the same. E.g. if the original article is in Norwegian (with sources in Norwegian), can I translate it to German and still use the Norwegian-language sources?","Hello! On the English Wikipedia, while English language sources are preferred as these are easier for English language speakers to verify the contents of, there are no language restrictions on the sources you use, so you are free to use sources from any language when translating an article for this Wikipedia. See [POLICY] for more information. Other language Wikipedias operate independently and may have different policies, you should check each language Wikipedia's policies before translating in to other Wikipedias.",52,79,Fabolosmi,Iffy
3,1,c3_p1,B,low,0,19033,1.0701,0.4901,"From the English version of the website, can I also edit the Italian version?","The English and Italian versions are edited separately, but you can edit either page with the same account. Your account will import to any other languages or projects you edit on.",14,31,Potassio23,Aplucas0703
3,2,c3_p2,A,high,1,1825,1.3118,0.4907,"Hi, I dont know how many edits I have to make before I can upload a translation. Also, do I have to be an autoconfirmed user to be able to publish translations?","Hello @, I'd hope you can find what you need by reading [POLICY]. Cheers!",32,14,Nidoole,Mujinga
3,2,c3_p2,B,low,0,31609,1.3118,0.4907,Hello i have a couple questions how can i put up a new page for someone famous in my country locally and i think he deserves a page and do i have to write in English because i know arabic more thanks!,"Hi @. Before you get into writing new articles, I'd strongly recommend that you get some experience of just making edits to existing pages first: take a look at the [POLICY]. However, if you're really keen to write an article from scratch, read through [HELP_PAGE] first, then use the [POLICY] to guide you through the process. Some general suggestions from me:
The most important thing is to gather the sources from which you'll write the article . Don't be tempted to write the article up front and find the sources to back it up, because [POLICY].
Very generally, you will need [POLICY] sources with [POLICY] of the subject to demonstrate that the subject is sufficiently [POLICY] to warrant its own article. There's useful information about how to choose good sources and avoid bad sources .
Make sure you use your own words to write the article - don't copy and paste from your sources, because [POLICY] are taken seriously on Wikipedia.
Don't use a [POLICY] or other kind of AI to generate an article - they don't do a good job at all, and your article will probably end up getting deleted.
Use [POLICY] or to draft your article, rather than create it first off in mainspace. That will allow you to take your time. When it's ready, just move it to mainspace.
As for what language to write in, you must use English on English Wikipedia. If you are more fluent in Arabic, you might find it easier contributing to [WIKILINK]. Cheers,",42,251,ABA9700,SunloungerFrog
3,3,c3_p3,A,high,1,37997,1.6007,0.4251,"Hello Iffy, I am editing a Norwegian artist's Wikipedia in Norwegian and would like to make an English one as well. Should I edit the Norwegian one first and then translate it into English? Also, I help manage the artists website and have a COI regarding the editing. I am mainly adding exhibitions and dates and images. Is this ok?","Hello! I don't know what the rules are for COI editors on the Norwegian Wikipedia, so I can't help you there. If you are considering translating the article for the English Wikipedia, I strongly recommend that you do so by creating a draft page and use the [POLICY] process, so that independent editors can review whether the subject of the article and the article's content meets this Wikipedia's guidelines. As for exhibitions, date and images, I would focus more on what [POLICY] say about the subject's work rather than trying to create a gallery or a comprehensive listing of the subject's works. Images also need to either be freely licensed (and therefore can be uploaded to Wikimedia Commons) or qualify as [POLICY].",59,122,BenteNIls,Iffy
3,3,c3_p3,B,low,0,37039,1.6007,0.4251,how can i be allowed to translate,"Hello, Bonani Bless. As a new editor, you have a lot to learn about how to create an acceptable new article on the English Wikipedia. Whether writing a completely new article or translating an article from another language, you need to comply with the [POLICY] of the English Wikipedia. Read and study [POLICY]. Your new account cannot create new articles directly or use semi-automated translating tools yet. But you can manually translate and submit drafts to the [POLICY] process. Read [POLICY] and [[[POLICY] for guidance on translating to and from English.",7,89,Bonani Bless,Cullen328
3,4,c3_p4,A,high,1,37388,1.6666,0.6012,Can I use a different language Wikipedia article as my source when translating or how do i translate if not,"Hello! [POLICY], so you can't cite Wikipedia articles. However, you are allowed to just cite the same sources that the foreign language article cites. Keep in mind that English Wikipedia often has much stricter rules than other language Wikipedias about what sources are acceptable and what topics even deserve an article—not everything you may find on a foreign Wikipedia can be added to English Wikipedia. You can see [POLICY] for more information on translating articles.",20,75,Bodenpferd,Flexagoon
3,4,c3_p4,B,low,0,40545,1.6666,0.6012,"Hello! I'm extremely new to wiki editing, and I was wondering about translating articles into a language I'm not fully fluent in myself. It's a language within the 10,000+ article range (Gàidhlig), and I was wondering if it would still be fine to attempt translating and adding some articles, even though I have no way of being 100% sure if everything is correct.","Hi @! Each language edition of Wikipedia is run by its own community, so I would ask at that Wikipedia about whether they would welcome such translation efforts or not. (Related: ) Cheers,",63,33,Feraltasty,Sdkb
4,0,c4_p0,A,high,1,26013,1.3258,0.3659,"Hi Nadia. I am editing a biography of [DRAFT]'s not notable. However, he's one of the top lawyers in Nepal and is the leading expert in constitution law and is one of the most well known people in Nepal. He also composes music and has authored many books that are being taught to law students. I have included all references but still it keeps getting rejected. I would really appreciate your help on this.",It's best for you to look at the comments reviewers left you. They explained the issues with the draft and gave suggestions on how to fix it.,74,27,EditEnigma7,Nahida
4,0,c4_p0,B,low,0,1244,1.3258,0.3659,I am a scientist and I would like to make an article about a physicist I work with. He has done some important work over the years but I don't think he's won any rewards or had any articles written about him. Wikipedia's guidelines say that self-promotion does not count as good enough to be notable for a page. Would papers that he has published count as self-promotion or would they still qualify considering the scientific and professional nature of the content?,"The basic guidelines are on the page [POLICY]. Unfortunately, our leading expert in notability guidelines for academics, DGG passed away from time ago, and I personally still miss asking him questions like this. The only other regular editor who I think knows something about these guidelines is MelanieN. In general, if your colleague only has published papers, it would be possible but difficult to have an article - it really depends how widespread and influential those papers are, and how frequently they are cited by other papers as an outstanding work that is an essential reference.",82,96,Scarlet Spring,Ritchie333
4,1,c4_p1,A,high,1,21160,1.7047,0.4967,"Hi! I've been trying to create a page about a Victorian botanist who discovered a rare fern which is named after her. My first issue was that I didn't include enough citations (now hopefully fixed!) but I've now been told that it's not notable enough for inclusion. I'm not sure what to do about that because that feels like a matter of perspective - she discovered a new fern hybrid that's named after her - that's amazing! It's more than her husband ever did, who just seemed to get born into a noble family and then die one day. What can I do? The page is: [LINK]","Hello LetsGetBotanical the advice from the reviewer is to add more citations. If there is enough coverage about the subject from reliable published sources then that should establish notability. You should also add each citation inline at the end of the supported text. Then if you find enough sources to support every statement in the article, you can try resubmitting.",107,59,LetsGetBotanical,Fieryninja
4,1,c4_p1,B,low,0,35013,1.7047,0.4967,"Hello,
I'm interested about creating content about a relative of mine who was a Landscape Artist from 19th century. There is currently nothing about him on Wikipedia, nor is there an official biography, nor catalogue raisonne.
I appreciate it will need some editing and refinement prior to publishing, but I'm keen to get started.
Do I have to complete some editing workshops before I create new content ?
Kind Regards
Nigel","Hi there @, sorry for the late reply. Are there any [POLICY] like newspapers or books by reputable authors that report on your distant relative? To be considered for inclusion in Wikipedia, articles need to have [POLICY] of their subject, which is more than just passing mentions. You don't need to complete an editing workshop before you can add content, you can just start out with the [POLICY] to help guide you through the creation process. But do make sure that your relative is covered by these reliable sources before creating a draft article.",70,94,Nigel R Jones,Fathoms Below
4,2,c4_p2,A,high,1,36669,1.8523,0.3476,"Hello,
I'm looking to edit a local politician's wiki (also a family member) who's information is sorely lacking. I was wondering if I could cite county records and ancestry.com when discussing this person's early life.",":DreadPirateRoberts1 Hi, and welcome to Wikipedia! First of all, I would strongly caution you against making edits to the article of a person whom you have a family connection with; see [POLICY] for more info on that front. Regarding the sources you mentioned, county records may be ok if used with caution. Wikipedia tries to stick to [POLICY], as [POLICY] are generally less reliable. See also [POLICY], which states that primary sources like county records should not be used to support personal details (e.g., date of birth). Wikipedia has a blurb about Ancestry's reliability [POLICY] - the consensus is that it is generally unreliable, and thus should not be used as a source.
Let me know if you have any other questions. Again, thanks for your interest in editing Wikipedia! '",35,130,DreadPirateRoberts1,AviationFreak
4,2,c4_p2,B,low,0,8946,1.8523,0.3476,"Hello,
My name is Soltan Adel, and I am the creator and founder behind Designed by Soltan, a family of mobile applications. When creating my first article, I found it difficult to compile the information while having to cite it, considering I'm the primary source. I also had it immediately deleted for that reason. Not to mention, it was also difficult to upload an image relating to the app without an error from the ""Wikipedia Commons"" telling me to upload an image taken with a camera. As this is my first time making an article on Wikipedia, there is lots to learn. Can you please help me resolve all of these issues I have run into? I appreciate your time and effort.
Regards,
Soltan Adel","Soltanon67 welcome to Wikipedia! Unfortunately, I would strongly recommend against creating an article about a company you are involved with. Wikipedia is written by volunteers and to maintain a [POLICY] we are typically free from both financial and personal relationships to the topics we write about. We have to disclose conflicts of interest and follow [POLICY]. It is your responsibility to read and comply with the conflict of interest guidelines. Additionally, creating a new article is one of the hardest tasks on Wikipedia and requires experience in lots of different skills. Almost all company articles people try to write are complete non-starters because the subjects do not meet our ""[POLICY]"" requirements—those of being covered in-depth by multiple reliable, independent sources. This means that no amount of hard work, skill or time invested will lead to Wikipedia hosting an article on the topic, as it is outside our deliberately limited scope (to make unpaid volunteers' maintenance work manageable and protect the site's reputation). All information in Wikipedia must be [POLICY] to a secondary source. If you are the primary source then it means the information is of no interest to Wikipedia, a tertiary source encyclopedia. Most images also cannot be uploaded to Wikimedia Commons as this requires you to be the copyright holder (the person who made the image) and to release it under a free (e.g. CC-BY SA 4.0) license. In summary, almost no newcomers succeed in creating a new article before gaining experience elsewhere, and Wikipedia is not interested in promoting your company or sharing information that has not already garnered attention in secondary sources. If you have any follow-up questions, please let me know! —",125,275,Soltanon67,Bilorv
4,3,c4_p3,A,high,1,38902,2.1393,0.3906,I know how to create a citation i have some of experience i submitted an draft with citations but it got declined by saying the provide the source wherre he meet general bruh this is Indian history not roman or german and Sushtavarman was a king not general now what i have to do pls tell me,Hi. I assume we are talking about [DRAFT]? Martin ( · ),57,9,CandyCola4444,MSGJ
